0.476944444,1028
0.477291667,1101
0.477638889,1111
0.477986111,1118
0.478333333,1128
0.47869213,1125
0.479039352,1124
0.479386574,1125
0.479733796,1119
0.480081019,1115
0.480428241,1115
0.480775463,1111
0.481122685,1107
0.481469907,1103
0.48181713,1100
0.482164352,1099
0.482511574,1098
0.482858796,1083
0.483206019,1024
0.483553241,1039
0.483900463,1025
0.484247685,1034
0.484594907,1066
0.48494213,1065
0.485289352,1064
0.485636574,1063
0.48599537,1060
0.486342593,1029
0.486689815,1025
0.487037037,1040
0.487384259,1017
0.487731481,1006
0.488078704,973
0.488425926,977
0.488773148,1002
0.48912037,1010
0.489467593,1018
0.489814815,1022
0.490162037,1027
0.490509259,1031
0.490856481,984
0.491203704,918
0.491550926,938
0.491898148,999
0.492256944,942
0.492604167,949
0.492951389,993
0.493298611,1022
0.493645833,1022
0.493993056,1020
0.494340278,1008
0.4946875,880
0.495034722,859
0.495381944,921
0.495729167,942
0.496076389,940
0.496423611,930
0.496770833,910
0.497118056,906
0.497465278,906
0.4978125,915
0.498159722,919
0.498506944,947
0.498854167,939
0.499201389,882
0.499548611,904
0.499895833,877
0.500243056,867
0.500590278,885
0.5009375,888
0.501296296,873
0.501643519,807
0.501990741,781
0.502337963,948
0.502685185,924
0.503032407,764
0.50337963,760
0.503726852,749
0.504074074,752
0.504421296,861
0.504768519,864
0.505115741,875
0.505462963,890
0.505810185,911
0.506157407,916
0.50650463,883
0.506851852,877
0.507199074,910
0.507893519,942
0.508240741,937
0.508587963,934
0.508935185,931
0.509282407,924
0.50962963,914
0.509988426,897
0.510335648,880
0.51068287,872
0.511030093,870
0.511377315,869
0.511724537,870
0.512071759,864
0.512418981,824
0.512766204,815
0.513113426,819
0.513460648,824
0.51380787,835
0.514155093,863
0.514502315,855
0.514849537,842
0.515196759,782
0.515543981,785
0.515891204,811
0.516238426,810
0.516585648,809
0.51693287,807
0.517280093,806
0.517627315,800
0.517974537,755
0.518321759,740
0.518668981,730
0.519027778,728
0.519375,728
0.519722222,727
0.520069444,724
0.520416667,724
0.520763889,721
0.521111111,722
0.521458333,730
0.521805556,758
0.522152778,756
0.5225,752
0.522847222,760
0.523194444,766
0.523541667,764
0.523888889,762
0.524236111,761
0.524583333,715
0.524930556,699
0.525277778,710
0.525625,715
0.525972222,712
0.526319444,713
0.526666667,723
0.527013889,744
0.527361111,742
0.527708333,727
0.528055556,706
0.528402778,702
0.52875,701
0.529108796,695
0.529456019,692
0.529803241,693
0.530150463,693
0.530497685,694
0.530844907,689
0.53119213,684
0.531539352,683
0.531886574,684
0.532233796,678
0.532581019,674
0.532928241,677
0.533275463,680
0.533622685,680
0.533969907,678
0.53431713,676
0.534664352,675
0.535011574,673
0.535358796,667
0.535706019,679
0.536053241,682
0.536400463,677
0.536747685,667
0.537094907,662
0.53744213,661
0.537789352,646
0.538136574,625
0.538483796,633
0.538831019,639
0.539178241,638
0.539525463,639
0.539872685,637
0.540219907,641
0.540578704,651
0.540925926,648
0.541273148,641
0.54162037,645
0.541967593,646
0.542314815,657
0.542662037,666
0.543009259,663
0.543356481,661
0.543703704,662
0.544050926,663
0.544398148,662
0.54474537,661
0.545092593,660
0.545439815,658
0.545787037,661
0.546134259,663
0.546481481,661
0.546828704,662
0.547175926,665
0.547523148,669
0.54787037,672
0.548217593,676
0.548564815,683
0.548912037,690
0.549259259,692
0.549606481,695
0.549953704,688
0.550300926,685
0.550648148,703
0.55099537,713
0.551342593,714
0.551689815,718
0.552037037,744
0.552384259,766
0.552731481,768
0.553078704,768
0.553425926,770
0.553773148,775
0.554131944,782
0.554479167,821
0.554826389,840
0.555173611,797
0.555520833,749
0.555868056,743
0.556215278,750
0.5565625,694
0.556909722,739
0.557256944,726
0.557604167,708
0.557951389,691
0.558298611,673
0.558645833,678
0.558993056,746
0.559340278,750
0.5596875,737
0.560034722,748
0.560381944,745
0.560729167,719
0.561076389,676
0.561423611,680
0.561770833,690
0.562118056,685
0.562465278,678
0.562824074,671
0.563171296,672
0.563518519,674
0.563865741,677
0.564212963,682
0.564560185,690
0.564907407,691
0.56525463,686
0.565601852,677
0.565949074,678
0.566296296,678
0.566643519,677
0.566990741,678
0.567337963,675
0.567685185,674
0.568032407,675
0.56837963,669
0.568726852,663
0.569074074,657
0.569421296,658
0.569768519,659
0.570115741,659
0.570462963,652
0.570810185,650
0.571157407,649
0.57150463,657
0.571851852,668
0.572199074,669
0.572546296,670
0.572893519,677
0.573240741,691
0.573587963,684
0.573935185,677
0.574282407,677
0.57462963,669
0.574976852,663
0.575324074,662
0.575671296,669
0.576018519,682
0.576377315,678
0.576724537,658
0.577071759,662
0.577418981,653
0.577766204,639
0.578113426,638
0.578460648,637
0.57880787,639
0.579155093,643
0.579502315,650
0.579849537,663
0.580196759,687
0.580543981,690
0.580891204,688
0.581238426,679
0.581585648,659
0.58193287,659
0.582280093,668
0.582627315,669
0.582974537,666
0.583321759,663
0.583668981,656
0.584016204,665
0.584363426,670
0.584710648,669
0.585069444,665
0.585416667,664
0.585763889,664
0.586111111,662
0.586458333,658
0.586805556,662
0.587152778,665
0.5875,671
0.587847222,709
0.588194444,741
0.588541667,725
0.588888889,712
0.589236111,707
0.589583333,714
0.589930556,719
0.590277778,723
0.590625,727
0.590972222,729
0.591319444,733
0.591666667,738
0.592013889,775
0.592361111,816
0.592708333,820
0.593055556,774
0.593402778,717
0.59375,719
0.594097222,743
0.594444444,842
0.594791667,834
0.595150463,760
0.595497685,737
0.595844907,721
0.59619213,710
0.596539352,711
0.596886574,702
0.597233796,705
0.597581019,702
0.597928241,703
0.598275463,706
0.598622685,710
0.598969907,718
0.59931713,711
0.599664352,707
0.600011574,709
0.600358796,706
0.600706019,701
0.601053241,692
0.601400463,681
0.601747685,656
0.602094907,673
0.602453704,683
0.602800926,700
0.603148148,702
0.60349537,700
0.603842593,700
0.604189815,701
0.604537037,696
0.604884259,700
0.605231481,706
0.605578704,711
0.605925926,719
0.606273148,730
0.60662037,731
0.606967593,734
0.607314815,785
0.607662037,768
0.608009259,703
0.608356481,702
0.608703704,714
0.609050926,733
0.609398148,744
0.60974537,737
0.610104167,719
0.610451389,705
0.610798611,702
0.611145833,703
0.611493056,708
0.611840278,717
0.6121875,743
0.612534722,805
0.612881944,803
0.613229167,784
0.613576389,769
0.613923611,745
0.614270833,721
0.614618056,723
0.614965278,720
0.6153125,755
0.615659722,763
0.616006944,743
0.616354167,715
0.616701389,711
0.617048611,711
0.617395833,705
0.617743056,711
0.618090278,703
0.6184375,701
0.618784722,699
0.619143519,705
0.619490741,749
0.619837963,769
0.620185185,773
0.620532407,772
0.62087963,741
0.621226852,716
0.621574074,717
0.621921296,706
0.622268519,718
0.622615741,729
0.622962963,752
0.623310185,752
0.623657407,724
0.62400463,694
0.624351852,691
0.624699074,691
0.625046296,692
0.625393519,695
0.625740741,701
0.626087963,697
0.626435185,701
0.626793981,770
0.627141204,779
0.627488426,768
0.627835648,756
0.62818287,779
0.628530093,777
0.628877315,771
0.629224537,763
0.629571759,761
0.629918981,759
0.630266204,759
0.630613426,758
0.630960648,759
0.63130787,753
0.631655093,734
0.632002315,727
0.632349537,741
0.632696759,758
0.633043981,749
0.633391204,744
0.63375,748
0.634097222,750
0.634444444,763
0.634791667,768
0.635138889,761
0.635486111,748
0.635833333,731
0.636180556,717
0.636527778,702
0.636875,675
0.637222222,683
0.637569444,691
0.637916667,741
0.638263889,782
0.638611111,776
0.638958333,768
0.639305556,749
0.639652778,745
0.64,750
0.640347222,754
0.640694444,761
0.641041667,757
0.641388889,758
0.641736111,794
0.642083333,792
0.642430556,785
0.642789352,772
0.643136574,742
0.643483796,745
0.643831019,761
0.644178241,740
0.644525463,744
0.644872685,765
0.645219907,788
0.64556713,766
0.645914352,740
0.646261574,755
0.646608796,782
0.646956019,779
0.647303241,763
0.647650463,758
0.647997685,763
0.648344907,764
0.64869213,767
0.649039352,773
0.649386574,788
0.649733796,795
0.650081019,787
0.650439815,776
0.650787037,765
0.651134259,763
0.651481481,776
0.651828704,781
0.652175926,781
0.652523148,777
0.65287037,759
0.653217593,770
0.653564815,810
0.653912037,828
0.654259259,800
0.654606481,769
0.654953704,773
0.655300926,784
0.655648148,809
0.65599537,809
0.656342593,792
0.656689815,791
0.657037037,807
0.657384259,810
0.657731481,795
0.658078704,787
0.658425926,812
0.658784722,858
0.659131944,810
0.659479167,815
0.659826389,812
0.660173611,818
0.660520833,816
0.660868056,820
0.661215278,810
0.6615625,835
0.661909722,887
0.662256944,895
0.662604167,850
0.662951389,833
0.663298611,827
0.663645833,821
0.663993056,810
0.664340278,806
0.6646875,811
0.665034722,820
0.665381944,855
0.665729167,848
0.666076389,857
0.666423611,859
0.666770833,855
